0.000	0.41578
0.020	0.41983
0.040	0.51228
0.060	0.44565
0.080	0.57955
0.100	0.50906
0.120	0.73187
0.140	0.96126
0.160	0.95649
0.180	0.98689
0.200	1.01757
0.220	0.97591
0.240	0.77137
0.260	1.01389
0.280	1.11635
0.300	0.84273
0.320	0.82350
0.340	0.69140
0.360	0.59693
0.380	0.65220
0.400	0.83998
0.420	0.88797
0.440	0.92692
0.460	0.99795
0.480	0.97866
0.500	1.26402
0.520	1.53518
0.540	1.51599
0.560	1.35416
0.580	1.17512
0.600	1.00544
0.620	0.97761
0.640	0.91227
0.660	0.85139
0.680	0.84326
0.700	0.82772
0.720	0.79118
0.740	0.79981
0.760	0.88175
0.780	1.00307
0.800	1.16505
0.820	1.27930
0.840	1.34621
0.860	1.36581
0.880	1.33199
0.900	1.27712
0.920	1.26139
0.940	1.20327
0.960	1.13257
0.980	1.06666
1.000	1.02416
1.020	0.99326
1.040	0.96490
1.060	0.93675
1.080	0.91140
1.100	0.89103
1.120	0.87774
1.140	0.87080
1.160	0.86672
1.180	0.86098
1.200	0.84945
1.220	0.82906
1.240	0.79814
1.260	0.75886
1.280	0.71420
1.300	0.68230
1.320	0.64716
1.340	0.61230
1.360	0.58121
1.380	0.55652
1.400	0.53993
1.420	0.53187
1.440	0.53143
1.460	0.53671
1.480	0.54530
1.500	0.55510
1.520	0.56365
1.540	0.56945
1.560	0.57145
1.580	0.56896
1.600	0.56168
1.620	0.54966
1.640	0.53344
1.660	0.51341
1.680	0.49013
1.700	0.46436
1.720	0.43702
1.740	0.40868
1.760	0.38008
1.780	0.35199
1.800	0.32503
1.820	0.29966
1.840	0.27649
1.860	0.25591
1.880	0.23821
1.900	0.22355
1.920	0.21187
1.940	0.20323
1.960	0.19721
1.980	0.19365
2.000	0.19196
2.020	0.19191
2.040	0.19294
2.060	0.19469
2.080	0.19684
2.100	0.19907
2.120	0.20114
2.140	0.20285
2.160	0.20414
2.180	0.20479
2.200	0.20486
2.220	0.20421
2.240	0.20288
2.260	0.20092
2.280	0.19831
2.300	0.19511
2.320	0.19138
2.340	0.18718
2.360	0.18262
2.380	0.17771
2.400	0.17560
2.420	0.17661
2.440	0.17719
2.460	0.17739
2.480	0.17723
2.500	0.17670
2.520	0.17588
2.540	0.17476
2.560	0.17336
2.580	0.17169
2.600	0.16983
2.620	0.16775
2.640	0.16546
2.660	0.16304
2.680	0.16043
2.700	0.15772
2.720	0.15487
2.740	0.15195
2.760	0.14891
2.780	0.14586
2.800	0.14273
2.820	0.13958
2.840	0.13642
2.860	0.13324
2.880	0.13007
2.900	0.12694
2.920	0.12383
2.940	0.12075
2.960	0.11771
2.980	0.11474
3.000	0.11184
3.020	0.10900
3.040	0.10622
3.060	0.10352
3.080	0.10090
3.100	0.09835
3.120	0.09589
3.140	0.09352
3.160	0.09123
3.180	0.08903
3.200	0.08692
3.220	0.08489
3.240	0.08295
3.260	0.08109
3.280	0.07931
3.300	0.07762
3.320	0.07600
3.340	0.07446
3.360	0.07299
3.380	0.07159
3.400	0.07026
3.420	0.06899
3.440	0.06779
3.460	0.06665
3.480	0.06556
3.500	0.06453
3.520	0.06355
3.540	0.06262
3.560	0.06173
3.580	0.06089
3.600	0.06009
3.620	0.05933
3.640	0.05860
3.660	0.05791
3.680	0.05725
3.700	0.05662
3.720	0.05602
3.740	0.05544
3.760	0.05488
